grid,degree,mode_count,eigenvalue_relative_error_mean,eigenvalue_relative_error_max_abs,wavenumber_relative_error_mean,wavenumber_relative_error_max_abs,eigenfunction_residual_mean,eigenfunction_residual_max
mesquite-l7,59,3,-0.0198475776626,0.0203161163666,-0.00997358097006,0.0102101820925,0.00089594670914,0.00203617604837
mesquite-l7,60,3,-0.0205152811521,0.0209994383932,-0.0103108572797,0.0105554277238,0.000925719657656,0.00211088428384
mesquite-l7,61,3,-0.021192040623,0.0216936911305,-0.0106528259205,0.0109063194674,0.000951992364531,0.00217499527694
mesquite-l7,62,3,-0.0218810345637,0.022398850725,-0.0110010978739,0.0112628512719,0.00098071385331,0.00224635774291
mesquite-l7,63,3,-0.0225804152855,0.0231148928509,-0.0113547458155,0.0116250169348,0.00101102683658,0.00232240142244
mesquite-l7,64,3,-0.0232891689722,0.0238417928422,-0.0117132628966,0.011992810169,0.00103877427824,0.00239065677406
mesquite-l7,65,3,-0.0240102627641,0.0245795256743,-0.0120781552835,0.0123662245925,0.0010690114542,0.00246629116081
mesquite-l7,66,3,-0.0247410886239,0.0253280659323,-0.0124481103316,0.0127452537123,0.00110001875585,0.00254414726427
mesquite-l7,67,3,-0.0254817451416,0.0260873878752,-0.0128231836597,0.0131298909558,0.00112928442767,0.00261669130047
mesquite-l7,68,3,-0.0262346229214,0.0268574653611,-0.0132045916452,0.0135201296332,0.00116080702783,0.00269592040422
mesquite-l7,69,3,-0.0269966966351,0.0276382719084,-0.0135908090884,0.0139159629668,0.00119268218725,0.00277612290838
mesquite-l7,70,3,-0.0277691300808,0.0284297806745,-0.013982431428,0.0143173840807,0.00122341032079,0.00285280147924
mesquite-l7,71,3,-0.0285534539407,0.0292319644507,-0.0143802410727,0.0147243859968,0.00125608727817,0.00293524507061
mesquite-l7,72,3,-0.0293466100646,0.0300447956702,-0.0147826945668,0.0151369616389,0.00128897670542,0.00301824600974
mesquite-l7,73,3,-0.0301506499171,0.0308682464142,-0.015190838434,0.0155551038348,0.00132105577224,0.00309873718015
mesquite-l7,74,3,-0.0309660751535,0.0317022884093,-0.0156049343442,0.0159788053143,0.0013548461903,0.00318428507777
mesquite-l7,75,3,-0.031790172203,0.0325468930205,-0.0160236119711,0.0164080587055,0.00138883938608,0.00327036533003
mesquite-l7,76,3,-0.0326255979019,0.0334020312689,-0.0164482267655,0.0168428565427,0.00142214506898,0.00335430840113
mesquite-l7,77,3,-0.033471787588,0.0342676738266,-0.0168784994411,0.0172831912634,0.00145707450074,0.0034430494008
mesquite-l7,78,3,-0.0343266963556,0.0351437910043,-0.0173133978209,0.0177290552013,0.00149219218728,0.00353228316043
mesquite-l7,79,3,-0.0351932370925,0.0360303527777,-0.0177544095784,0.0181804405991,0.00152662317225,0.00361938611426
mesquite-l7,80,3,-0.0360698742035,0.0369273287607,-0.0182007615628,0.0186373395939,0.00156275163521,0.00371151209429
mesquite-l7,81,3,-0.036955463829,0.0378346882463,-0.0186518787891,0.0190997442381,0.00159895051879,0.00380378121234
mesquite-l7,82,3,-0.0378528034475,0.0387524001619,-0.0191091925232,0.0195676464752,0.00163445245804,0.00389389264832
mesquite-l7,83,3,-0.0387595991452,0.039680433104,-0.0195715426393,0.0200410381572,0.00167184084529,0.00398959784525
mesquite-l7,84,3,-0.0396757227233,0.0406187553197,-0.0200388709354,0.0205199110343,0.00170903156559,0.00408464571589
mesquite-l7,85,3,-0.0406035090015,0.0415673347303,-0.0205123752167,0.0210042567663,0.00174560687566,0.00417778427985
mesquite-l7,86,3,-0.0415402061646,0.042526138914,-0.0209906604127,0.0214940669132,0.00178428783483,0.0042771779567
mesquite-l7,87,3,-0.0424866876686,0.0434951351048,-0.0214741794081,0.0219893329338,0.00182236110851,0.00437468797676
mesquite-l7,88,3,-0.0434445447294,0.0444742902192,-0.021963752563,0.0224900461986,0.0018600646566,0.00447102944633
mesquite-l7,89,3,-0.0444109164705,0.0454635708234,-0.0224579272181,0.0229961979723,0.00190002267202,0.00457407616373
mesquite-l7,90,3,-0.0453875405885,0.046462943166,-0.0229575986613,0.0235077794299,0.00193887792268,0.00467375764532
mesquite-l7,91,3,-0.0463750828422,0.0474723731728,-0.0234631157909,0.0240247816531,0.00197780087832,0.00477358650617
mesquite-l7,92,3,-0.0473709263159,0.0484918264231,-0.0239731486152,0.0245471956179,0.00201896432028,0.00488008228964
mesquite-l7,93,3,-0.0483774323662,0.0495212681675,-0.0244889131283,0.0250750122022,0.00205853523814,0.00498174715746
mesquite-l7,94,3,-0.0493942782581,0.0505606633697,-0.0250102530756,0.0256082222072,0.00209878109935,0.00508538469881
mesquite-l7,95,3,-0.0504194046714,0.0516099766345,-0.0255361220478,0.026146816319,0.00214102679687,0.00519497077324
mesquite-l7,96,3,-0.0514554852514,0.0526691722608,-0.0260678982739,0.026690785136,0.00218129925788,0.00529858733718
mesquite-l7,97,3,-0.0525012691344,0.0537382142184,-0.0266049496813,0.027240119155,0.00222295703466,0.00540631121651
mesquite-l7,98,3,-0.0535554913239,0.0548170661864,-0.0271466357053,0.0277948087911,0.00226612575617,0.00551852046156
mesquite-l7,99,3,-0.0546207957428,0.0559056914996,-0.0276943218939,0.0283548443488,0.00230714521384,0.00562423560456
mesquite-l7,100,3,-0.0556951764926,0.057004053187,-0.0282469876381,0.0289202160414,0.00235026485511,0.00573620614036
mesquite-l8,1,3,-2.47250114468e-06,2.47250276419e-06,-1.23625133649e-06,1.23625214621e-06,1.10550366511e-06,1.10948257164e-06
mesquite-l8,2,3,-8.02960274197e-06,8.02962120539e-06,-4.01480943035e-06,4.01481866208e-06,0.000106979494715,0.000107207553992
mesquite-l8,3,3,-1.69019159103e-05,1.81542046741e-05,-8.45099376279e-06,9.07714353426e-06,0.000126408950659,0.000142089854512
mesquite-l8,4,3,-2.75470138288e-05,2.78180179236e-05,-1.37736017751e-05,1.39091056934e-05,0.000104793919555,0.000135237386957
mesquite-l8,5,3,-4.15428304181e-05,4.22886041221e-05,-2.07716310011e-05,2.11445256065e-05,0.00012601848731,0.000158837891768
mesquite-l8,6,3,-5.86354042817e-05,5.91370858571e-05,-2.9318131933e-05,2.95689800909e-05,0.000139853854418,0.000140539408373
mesquite-l8,7,3,-7.77925192823e-05,7.8236699159e-05,-3.88970161794e-05,3.91191147321e-05,0.000102352686313,0.000136555319183
mesquite-l8,8,3,-0.000100416507952,0.000101005884739,-5.02095145607e-05,5.05042177077e-05,0.000123999587408,0.000130788940894
mesquite-l8,9,3,-0.00012587100893,0.000126694820985,-6.2937485198e-05,6.3349417067e-05,0.000126690175744,0.000132863869609
mesquite-l8,10,3,-0.000153584765108,0.000155638531417,-7.67953320646e-05,7.78222938631e-05,8.48950103679e-05,0.000129836776974
mesquite-l8,11,3,-0.00018482180996,0.000186836417802,-9.24151762773e-05,9.34225727894e-05,0.000113432004313,0.000123761427349
mesquite-l8,12,3,-0.000218657338423,0.000221289260477,-0.000109334647976,0.000110650752033,0.000108490166885,0.000124260397485
mesquite-l8,13,3,-0.000254964987581,0.000258662748952,-0.000127490624139,0.00012933973886,7.3374639667e-05,9.32872830968e-05
mesquite-l8,14,3,-0.000294777553726,0.000298955984385,-0.000147399644557,0.000149489165698,0.000102655418317,0.00013564933047
mesquite-l8,15,3,-0.00033700278049,0.000342291129315,-0.000168515595671,0.000171160212567,9.07194613249e-05,0.000114069687114
mesquite-l8,16,3,-0.000381926711799,0.000388297478614,-0.000190981603037,0.000194167589833,6.75020654965e-05,7.35411308327e-05
mesquite-l8,17,3,-0.00043026686806,0.000437343504052,-0.000215156592734,0.000218695665923,9.3776713433e-05,0.000145688929947
mesquite-l8,18,3,-0.000480896800889,0.000489304890248,-0.000240477332801,0.000244682379857,7.66455133881e-05,0.000104478188795
mesquite-l8,19,3,-0.000534447405612,0.000544180544958,-0.000267259440306,0.000272127299112,6.58807760116e-05,8.13113096222e-05
mesquite-l8,20,3,-0.000591266882752,0.000602013312382,-0.000295677182527,0.000301051972336,8.72735567855e-05,0.000153998759656
mesquite-l8,21,3,-0.000650325374833,0.000662670472657,-0.000325215608137,0.000331390146043,6.6714065401e-05,9.89094890498e-05
mesquite-l8,22,3,-0.000712500475084,0.000726282742647,-0.000356313764813,0.000363207331106,6.7799852946e-05,0.000108165563716
mesquite-l8,23,3,-0.000777756391899,0.000792805269986,-0.000388953895176,0.000396481233677,8.38247434827e-05,0.000161238351466
mesquite-l8,24,3,-0.000845274178737,0.000862237129772,-0.000422726510215,0.00043121153658,6.25047057235e-05,0.000101312555708
mesquite-l8,25,3,-0.000916058662022,0.000934592773752,-0.000458134360371,0.000467405620883,7.27583962105e-05,0.000135305175755
mesquite-l8,26,3,-0.000989717442292,0.00100982525382,-0.000494981325582,0.000505040159689,8.31146069835e-05,0.000168521473624
mesquite-l8,27,3,-0.0010657281157,0.00108797975961,-0.000533006229583,0.000544137922845,6.44199469257e-05,0.000113910231227
mesquite-l8,28,3,-0.00114509482552,0.00116904007048,-0.000572711555528,0.000584690967006,8.03238228187e-05,0.000162382795541
mesquite-l8,29,3,-0.00122713478038,0.00125300532218,-0.00061375590587,0.00062669903693,8.52562172473e-05,0.000177309558185
mesquite-l8,30,3,-0.00131167011022,0.00133987995442,-0.000656050455341,0.000670164537463,7.15774067021e-05,0.000135866115106
mesquite-l8,31,3,-0.00139958216927,0.00142964718584,-0.000700036336359,0.000715079262096,8.97123040026e-05,0.000189361958678
mesquite-l8,32,3,-0.00148999468272,0.00152232205226,-0.00074527532066,0.00076145092989,9.00903029361e-05,0.000189199034259
mesquite-l8,33,3,-0.00158308012917,0.00161789836214,-0.000791853884422,0.000809276645414,8.25055086805e-05,0.00016480907244
mesquite-l8,34,3,-0.00167949444996,0.00171637521617,-0.000840100449974,0.00085855616743,0.000100357676592,0.000216446569136
mesquite-l8,35,3,-0.00177828366404,0.0018177535156,-0.00088953786094,0.000909290162101,9.74627635958e-05,0.000205607393391
mesquite-l8,36,3,-0.00187993468106,0.00192202688416,-0.000940409969747,0.0009614756598,9.58996365384e-05,0.000198564197925
mesquite-l8,37,3,-0.0019848062039,0.00202919982149,-0.000992896517366,0.00101511514012,0.000111897065064,0.000244038796166
mesquite-l8,38,3,-0.00209198722856,0.00213926954574,-0.00104654179921,0.00107020744486,0.000107261895207,0.000227477061411
mesquite-l8,39,3,-0.0022022067943,0.00225223507105,-0.00110171090769,0.00112675232092,0.000110900563829,0.000235619683592
mesquite-l8,40,3,-0.00231549289744,0.00236809600801,-0.00115841810832,0.00118474982007,0.000124215283479,0.00027269059148
mesquite-l8,41,3,-0.00243108874433,0.00248684947759,-0.00121628482574,0.00124419875407,0.000119354600751,0.000255149065995
mesquite-l8,42,3,-0.00254986638695,0.00260849628197,-0.00127574782126,0.00130509978371,0.000126989771204,0.00027502014787
mesquite-l8,43,3,-0.00267153090434,0.00273303473223,-0.00133665972997,0.00136745232905,0.000137363460126,0.000303040640989
mesquite-l8,44,3,-0.00279556850502,0.00286046373397,-0.00139876357805,0.00143125611402,0.000133551358165,0.00028844472035
mesquite-l8,45,3,-0.00292288090779,0.00299078237748,-0.00146251107921,0.00149651096127,0.000143875602539,0.000316204494637
mesquite-l8,46,3,-0.003052897253,0.00312398889595,-0.00152761670022,0.00156321627053,0.000151474889261,0.000335740614508
mesquite-l8,47,3,-0.00318540303875,0.00326008275053,-0.00159397329347,0.00163137206267,0.000149616604515,0.000326858933275
mesquite-l8,48,3,-0.0033212161176,0.00339906254343,-0.00166199068532,0.00170097793468,0.000161411386948,0.000358894343022
mesquite-l8,49,3,-0.00345956913731,0.00354092706247,-0.00173128490282,0.00177203358274,0.000166703399101,0.000371381752869
mesquite-l8,50,3,-0.00360056471112,0.00368567514023,-0.00180190760849,0.00184453873168,0.000167301415713,0.000369749466595
mesquite-l8,51,3,-0.0037448368835,0.00383330530535,-0.00187417667479,0.0019184929603,0.000179546434223,0.000403022105012
mesquite-l8,52,3,-0.00389152322734,0.00398381648211,-0.001947660442,0.00199389605179,0.000183183110411,0.000410434987202
mesquite-l8,53,3,-0.00404102164309,0.0041372072911,-0.00202255851521,0.00207074764345,0.000186371339902,0.000416468930521
mesquite-l8,54,3,-0.00419370787062,0.00429347639654,-0.00209905945941,0.00214904740064,0.000198295661401,0.000448678506425
mesquite-l8,55,3,-0.0043487348507,0.00445262246305,-0.00217673923199,0.00222879499509,0.000201006090478,0.000453214577346
mesquite-l8,56,3,-0.00450673794104,0.0046146440373,-0.00225591647404,0.00230999004566,0.000206623371485,0.000466440080601
mesquite-l8,57,3,-0.00466779403664,0.00477953978007,-0.00233663007462,0.00239263223454,0.000217718063287,0.000496067307932
mesquite-l8,58,3,-0.00483117713782,0.0049473082348,-0.00241851656788,0.00247672119133,0.000220214139207,0.000499868722869
mesquite-l8,59,3,-0.00499767419647,0.00511794794379,-0.00250197066122,0.00256225655121,0.000227894199373,0.000519192611724
mesquite-l8,60,3,-0.00516706086342,0.00529145743232,-0.00258688029502,0.00264923794701,0.000237899118084,0.000545462036732
mesquite-l8,61,3,-0.00533882023226,0.00546783516977,-0.00267298672843,0.00273766498968,0.000240801096971,0.000550394004244
mesquite-l8,62,3,-0.00551378818635,0.00564707964785,-0.00276070931712,0.00282753730754,0.000250062864148,0.000574377069152
mesquite-l8,63,3,-0.00569147430139,0.00582918930129,-0.00284980260631,0.00291885450646,0.000258935324194,0.000597164290313
mesquite-l8,64,3,-0.00587163065864,0.00601416254882,-0.00294014265721,0.00301161619045,0.000262721883851,0.000604666212077
mesquite-l8,65,3,-0.00605503568441,0.00620199778718,-0.00303212015046,0.00310582195861,0.000273049832507,0.000631765009203
mesquite-l8,66,3,-0.00624100043336,0.00639269337859,-0.00312539003649,0.00320147139886,0.00028092079624,0.000651465851821
mesquite-l8,67,3,-0.00642957092161,0.00658624767419,-0.00321997575888,0.00329856409966,0.000285904758596,0.000662478970008
mesquite-l8,68,3,-0.00662137128045,0.00678265899188,-0.00331619074701,0.00339709963892,0.000296813546417,0.000691240113088
mesquite-l8,69,3,-0.00681560490184,0.00698192562736,-0.00341363586836,0.00349707758952,0.000303936527069,0.00070861764276
mesquite-l8,70,3,-0.00701259938314,0.00718404585018,-0.00351247583455,0.00359849751728,0.000310264081489,0.000723582953446
mesquite-l8,71,3,-0.00721274910541,0.00738901790637,-0.00361290893159,0.00370135898234,0.000321345036147,0.00075278276913
mesquite-l8,72,3,-0.00741525217583,0.0075968400186,-0.00371453327099,0.00380566153918,0.000328042964041,0.000768808047134
mesquite-l8,73,3,-0.00762067042869,0.00780751038253,-0.00381763116167,0.00391140473476,0.000335711809109,0.000787720852011
mesquite-l8,74,3,-0.00782912337494,0.00802102717009,-0.00392226303967,0.00401858811024,0.00034666106313,0.000816449886771
mesquite-l8,75,3,-0.00803990475168,0.00823738853047,-0.00402807489754,0.00412721120139,0.000353276249976,0.000832151946102
mesquite-l8,76,3,-0.00825373489689,0.00845659258519,-0.00413542870611,0.00423727353611,0.000362166717754,0.000854655293169
mesquite-l8,77,3,-0.00847044868709,0.00867863743371,-0.00424424206596,0.00434877463728,0.000372796359614,0.000882351822346
mesquite-l8,78,3,-0.00868952238477,0.00890352115035,-0.00435425249777,0.00446171402118,0.00037964798335,0.00089869016831
mesquite-l8,79,3,-0.00891174071328,0.00913124178382,-0.00446585443671,0.00457609119724,0.000389560929507,0.000924188560575
mesquite-l8,80,3,-0.00913668004105,0.00936179735937,-0.00457883567341,0.00469190566909,0.0003997956474,0.000950628551768
mesquite-l8,81,3,-0.00936406144898,0.00959518587989,-0.00469305659387,0.00480915693516,0.000407147877396,0.00096839756465
mesquite-l8,82,3,-0.00959463365199,0.00983140531834,-0.00480889370461,0.0049278444848,0.000417843744686,0.000996174173577
mesquite-l8,83,3,-0.00982777258308,0.0100704536301,-0.00492603406518,0.00504796780455,0.000427706104504,0.00102142714032
mesquite-l8,84,3,-0.0100634745038,0.0103123287406,-0.00504447625982,0.00516952637175,0.000435748465458,0.00104119718414
mesquite-l8,85,3,-0.0103023581257,0.010557028554,-0.0051645316373,0.00529251965918,0.00044698299964,0.0010705210123
mesquite-l8,86,3,-0.0105436811096,0.0108045509499,-0.00528582773454,0.00541694713306,0.000456570879998,0.00109488233222
mesquite-l8,87,3,-0.0107877101164,0.0110548937821,-0.00540849902803,0.00554280825269,0.000465410958856,0.00111697788715
mesquite-l8,88,3,-0.0110348579057,0.0113080548812,-0.00553275349824,0.0056701024716,0.00047696423539,0.00114719085869
mesquite-l8,89,3,-0.0112843593993,0.0115640320535,-0.00565820712818,0.00579882923702,0.00048642421508,0.00117110194525
mesquite-l8,90,3,-0.0115367129595,0.0118228230811,-0.00578511093464,0.00592898798983,0.00049609133263,0.00119561263084
mesquite-l8,91,3,-0.0117920766882,0.0120844257225,-0.00591354496992,0.0060605781651,0.000507788112962,0.00122619066815
mesquite-l8,92,3,-0.0120497594613,0.0123488377108,-0.006043162267,0.00619359919088,0.00051728853597,0.00125015817288
mesquite-l8,93,3,-0.0123104241706,0.0126160567555,-0.00617429669537,0.00632805048927,0.000527745775051,0.00127697483936
mesquite-l8,94,3,-0.0125739584326,0.0128860805441,-0.00630689232301,0.00646393147711,0.000539466759105,0.00130756162667
mesquite-l8,95,3,-0.0128398307878,0.0131589067347,-0.00644068236784,0.00660124156241,0.000549173420451,0.00133208450238
mesquite-l8,96,3,-0.0131087819199,0.0134345329666,-0.0065760399873,0.00673998014951,0.000560335041723,0.00136095148335
mesquite-l8,97,3,-0.0133804474441,0.0137129568537,-0.00671278245697,0.0068801466357,0.000572019649583,0.00139136681688
mesquite-l8,98,3,-0.0136545197115,0.0139941759849,-0.00685075551716,0.00702174041166,0.000582076072701,0.00141687715468
mesquite-l8,99,3,-0.0139317221201,0.0142781879254,-0.00699032380175,0.00716476086179,0.0005938276987,0.00144745282382
mesquite-l8,100,3,-0.0142114881848,0.0145649902168,-0.00713120280477,0.00730920736455,0.000605469237324,0.00147767811621
