frequency_hz,azimuth_deg,attenuation_db_per_mm,beta_rad_per_m,phase_velocity_fraction_c,amplitude_residual_rms,phase_residual_rms_rad,complex_residual_rms,bannister_attenuation_db_per_mm,bannister_phase_velocity_fraction_c
91.552734375,30,1.74375036327,2.40928984514e-06,0.796418674877,0.00118492136707,0.00145338708832,0.00187494647283,1.80094920858,0.806567416068
101.725260417,30,1.92042987833,2.66267049844e-06,0.800701328896,0.0014812330262,0.00106170784274,0.00182190812414,1.98447766524,0.811218439767
111.897786458,30,2.09974110446,2.91484633402e-06,0.80457215181,0.000870976767278,0.000370744943972,0.000946803606545,2.16671660863,0.815438670079
122.0703125,30,2.27697898337,3.16535770712e-06,0.80825132719,0.000686616486989,0.00105640084835,0.0012597512141,2.34780185858,0.819302308791
132.242838542,30,2.44549424382,3.41556226735e-06,0.811463744918,0.0017402179817,0.000480399094833,0.0018047194375,2.52784477021,0.822865826849
142.415364583,30,2.61966115613,3.66582684423e-06,0.814224308989,0.00173367713594,0.000371312496667,0.00177279036718,2.70693818925,0.826173208048
152.587890625,30,2.7988582559,3.91503984856e-06,0.816851381714,0.00177025556895,0.00080126075093,0.00194328034809,2.88516063429,0.829259385378
162.760416667,30,2.97724976222,4.16300844668e-06,0.819408880405,0.00155960657777,0.00100596378029,0.00185597035353,3.06257931757,0.832152569967
172.932942708,30,3.14870801315,4.41062347687e-06,0.82174470119,0.00204098274059,0.000574901269925,0.00212008704743,3.23925237921,0.834875875287
183.10546875,30,3.32361550109,4.65856643438e-06,0.823774203025,0.00340604305695,0.000926082466377,0.00353070421172,3.41523057435,0.837448478134
193.277994792,30,3.50459694927,4.90583589768e-06,0.825711931027,0.00226896055167,0.00319125195145,0.00391682590313,3.59055856996,0.839886466501
203.450520833,30,3.68697836537,5.15217743055e-06,0.827612726948,0.00316863601465,0.00188049993579,0.00368688330853,3.7652759576,0.842203470552
213.623046875,30,3.86562922899,5.39780073014e-06,0.829450403508,0.00275009254888,0.00135943022208,0.00306607650315,3.93941805539,0.844411140122
223.795572917,30,4.03994950463,5.64362466303e-06,0.831098567743,0.00406150112864,0.00190405727358,0.00448895070061,4.1130165511,0.846519511465
233.968098958,30,4.22095200549,5.89008173296e-06,0.832519645276,0.0042370660672,0.0043373559406,0.00606430801016,4.28610002351,0.848537292766
244.140625,30,4.41415623331,6.1352995956e-06,0.833994991752,0.003631118472,0.00342456528846,0.00499091674591,4.45869436957,0.85047208909
254.313151042,30,4.5975293784,6.3786829506e-06,0.835597184804,0.0029180200212,0.00132742910485,0.00320566923088,4.63082315738,0.852330581578
264.485677083,30,4.76518570304,6.62325962816e-06,0.836930787577,0.00616438962559,0.00245934702896,0.00663216663095,4.80250792058,0.854118671629
274.658203125,30,4.94864917909,6.87003393822e-06,0.837901286856,0.0058276564107,0.0056388069617,0.00810982480564,4.97376840545,0.855841597977
284.830729167,30,5.15750484346,7.11436310719e-06,0.839092771663,0.00333451565943,0.00677578471208,0.0075560249365,5.14462278011,0.857504032558
295.003255208,30,5.34266899338,7.3556145115e-06,0.840556697093,0.00613242168024,0.00387288732987,0.00726360001721,5.31508781254,0.859110159626
305.17578125,30,5.50342807971,7.59974453996e-06,0.84160873907,0.00685655416278,0.00253368262292,0.00730536813998,5.48517902309,0.860663741506
315.348307292,30,5.68914150197,7.84697781615e-06,0.842262072741,0.0107519635549,0.00760499393706,0.0131914549409,5.65491081585,0.862168173618
325.520833333,30,5.90955799149,8.09173880606e-06,0.843133020522,0.0059744449226,0.0164005768718,0.0174777251411,5.82429659239,0.863626530797
335.693359375,30,6.11310525601,8.33162923804e-06,0.844446189391,0.0130406387139,0.00238903813504,0.0133328765842,5.99334885069,0.865041606521
345.865885417,30,6.26752694304,8.57313031469e-06,0.845526975102,0.0107799651347,0.0075739793513,0.013185221307,6.16207927169,0.866415946307
356.038411458,30,6.42728459107,8.82143985577e-06,0.845895165051,0.0177651151082,0.0155723964714,0.0236715572707,6.3304987951,0.867751876285
366.2109375,30,6.66581479377,9.07143314077e-06,0.846086123806,0.0132119366799,0.0246847329752,0.0280902613864,6.49861768636,0.869051527772
376.383463542,30,6.93887785036,9.30840599045e-06,0.847450583073,0.0178552405622,0.00773746518962,0.0195829265778,6.66644559576,0.870316858486
